time,dest,dir,len,etd
1418618761.84,Richmond,North,6,5
1418618821.19,Fremont,South,3,17
1418618821.19,Richmond,North,6,4
1418618881.53,Fremont,South,3,16
1418618881.53,Richmond,North,6,3
1418618941.84,Fremont,South,3,15
1418618941.84,Richmond,North,6,2
1418619001.16,Fremont,South,3,14
1418619001.16,Richmond,North,6,Leaving
1418619061.51,Fremont,South,3,13
1418619061.51,Richmond,North,6,20
1418619121.9,Fremont,South,3,12
1418619121.9,Richmond,North,6,19
1418619181.28,Fremont,South,6,11
1418619181.28,Richmond,North,6,18
1418619241.62,Fremont,South,6,10
1418619241.62,Richmond,North,6,17
1418619302.0,Fremont,South,6,10
1418619302.0,Richmond,North,6,16
1418619361.34,Fremont,South,6,10
1418619361.34,Richmond,North,6,15
1418619421.66,Fremont,South,6,7
1418619421.66,Richmond,North,6,14
1418619481.98,Fremont,South,6,6
1418619481.98,Richmond,North,6,13
1418619541.3,Fremont,South,6,5
1418619541.3,Richmond,North,6,12
1418619601.65,Fremont,South,6,4
1418619601.65,Richmond,North,6,11
1418619662.0,Fremont,South,6,3
1418619662.0,Richmond,North,6,10
1418619721.35,Fremont,South,6,2
1418619721.35,Richmond,North,6,9
1418619781.67,Fremont,South,6,1
1418619781.67,Richmond,North,6,8
1418619841.98,Fremont,South,6,Leaving
1418619841.98,Richmond,North,6,7
1418619901.34,Fremont,South,3,19
1418619901.34,Richmond,North,6,6
1418619961.66,Fremont,South,3,18
1418619961.66,Richmond,North,6,5
1418620021.98,Fremont,South,3,17
1418620021.98,Richmond,North,6,4
1418620081.36,Fremont,South,3,16
1418620081.36,Richmond,North,6,3
1418620141.71,Fremont,South,3,15
1418620141.71,Richmond,North,6,2
1418620202.06,Fremont,South,3,14
1418620202.06,Richmond,North,6,Leaving
1418620261.37,Fremont,South,3,13
1418620261.37,Richmond,North,6,Leaving
1418620321.75,Fremont,South,3,12
1418620321.75,Richmond,North,6,19
1418620381.1,Fremont,South,3,11
1418620381.1,Richmond,North,6,18
1418620441.44,Fremont,South,3,10
1418620441.44,Richmond,North,6,17
1418620501.8,Fremont,South,6,9
1418620501.8,Richmond,North,6,16
1418620561.12,Fremont,South,6,9
1418620561.12,Richmond,North,6,15
1418620621.48,Fremont,South,6,9
1418620621.48,Richmond,North,6,14
1418620681.83,Fremont,South,6,6
1418620681.83,Richmond,North,6,13
1418620741.18,Fremont,South,6,5
1418620741.18,Richmond,North,6,12
1418620801.56,Fremont,South,6,4
1418620801.56,Richmond,North,6,11
1418620861.94,Fremont,South,6,3
1418620861.94,Richmond,North,6,10
1418620921.33,Fremont,South,6,2
1418620921.33,Richmond,North,6,9
1418620981.66,Fremont,South,6,1
1418620981.66,Richmond,North,6,8
1418621041.97,Fremont,South,6,Leaving
1418621041.97,Richmond,North,6,7
1418621101.37,Fremont,South,3,19
1418621101.37,Richmond,North,6,6
1418621161.72,Fremont,South,3,18
1418621161.72,Richmond,North,6,5
1418621222.06,Fremont,South,3,17
1418621222.06,Richmond,North,6,4
1418621281.42,Fremont,South,3,16
1418621281.42,Richmond,North,6,3
1418621341.74,Fremont,South,3,15
1418621341.74,Richmond,North,6,2
1418621401.11,Fremont,South,3,14
1418621401.11,Richmond,North,6,Leaving
1418621461.45,Fremont,South,3,13
1418621461.45,Richmond,North,6,20
1418621521.83,Fremont,South,3,12
1418621521.83,Richmond,North,6,19
1418621581.18,Fremont,South,6,11
1418621581.18,Richmond,North,6,18
1418621641.52,Fremont,South,6,10
1418621641.52,Richmond,North,6,17
1418621701.9,Fremont,South,6,10
1418621701.9,Richmond,North,6,16
1418621761.23,Fremont,South,6,10
1418621761.23,Richmond,North,6,15
1418621821.55,Fremont,South,6,7
1418621821.55,Richmond,North,6,14
1418621881.91,Fremont,South,6,6
1418621881.91,Richmond,North,6,13
1418621941.22,Fremont,South,6,5
1418621941.22,Richmond,North,6,12
1418622001.56,Fremont,South,6,4
1418622001.56,Richmond,North,6,11
1418622061.91,Fremont,South,6,3
1418622061.91,Richmond,North,6,10
1418622121.25,Fremont,South,6,2
1418622121.25,Richmond,North,6,9
1418622181.6,Fremont,South,6,1
1418622181.6,Richmond,North,6,8
1418622241.92,Fremont,South,6,Leaving
1418622241.92,Richmond,North,6,7
1418622301.27,Fremont,South,3,19
1418622301.27,Richmond,North,6,6
1418622361.59,Fremont,South,3,18
1418622361.59,Richmond,North,6,5
1418622421.94,Fremont,South,3,17
1418622421.94,Richmond,North,6,3
1418622481.26,Fremont,South,3,16
1418622481.26,Richmond,North,6,2
1418622541.58,Fremont,South,3,15
1418622541.58,Richmond,North,6,Leaving
1418622601.9,Fremont,South,3,14
1418622601.9,Richmond,North,6,21
1418622661.25,Fremont,South,3,13
1418622661.25,Richmond,North,6,20
1418622721.62,Fremont,South,3,12
1418622721.62,Richmond,North,6,19
1418622781.94,Fremont,South,3,11
1418622781.94,Richmond,North,6,18
1418622841.29,Fremont,South,3,10
1418622841.29,Richmond,North,6,17
1418622901.64,Fremont,South,6,9
1418622901.64,Richmond,North,6,16
1418622962.01,Fremont,South,6,9
1418622962.01,Richmond,North,6,15
1418623021.39,Fremont,South,6,9
1418623021.39,Richmond,North,6,14
1418623081.74,Fremont,South,6,6
1418623081.74,Richmond,North,6,13
1418623141.09,Fremont,South,6,5
1418623141.09,Richmond,North,6,12
1418623201.45,Fremont,South,6,4
1418623201.45,Richmond,North,6,11
1418623261.77,Fremont,South,6,3
1418623261.77,Richmond,North,6,10
1418623321.12,Fremont,South,6,2
1418623321.12,Richmond,North,6,9
1418623381.46,Fremont,South,6,1
1418623381.46,Richmond,North,6,8
1418623441.78,Fremont,South,6,Leaving
1418623441.78,Richmond,North,6,7
1418623501.13,Fremont,South,3,19
1418623501.13,Richmond,North,6,6
1418623561.49,Fremont,South,3,18
1418623561.49,Richmond,North,6,5
1418623621.85,Fremont,South,3,17
1418623621.85,Richmond,North,6,4
1418623681.2,Fremont,South,3,16
1418623681.2,Richmond,North,6,3
1418623741.55,Fremont,South,3,15
1418623741.55,Richmond,North,6,2
1418623801.9,Fremont,South,3,14
1418623801.9,Richmond,North,6,1
1418623861.25,Fremont,South,3,13
1418623861.25,Richmond,North,6,Leaving
1418623921.57,Fremont,South,3,12
1418623921.57,Richmond,North,6,19
1418623981.9,Fremont,South,6,11
1418623981.9,Richmond,North,6,18
1418624041.25,Fremont,South,6,10
1418624041.25,Richmond,North,6,17
1418624101.58,Fremont,South,6,10
1418624101.58,Richmond,North,6,16
1418624161.96,Fremont,South,6,10
1418624161.96,Richmond,North,6,15
1418624221.31,Fremont,South,6,7
1418624221.31,Richmond,North,6,14
1418624281.69,Fremont,South,6,6
1418624281.69,Richmond,North,6,13
1418624342.08,Fremont,South,6,5
1418624342.08,Richmond,North,6,12
1418624401.46,Fremont,South,6,4
1418624401.46,Richmond,North,6,11
1418624461.78,Fremont,South,6,3
1418624461.78,Richmond,North,6,10
1418624521.14,Fremont,South,6,2
1418624521.14,Richmond,North,6,9
1418624581.47,Fremont,South,6,1
1418624581.47,Richmond,North,6,8
1418624641.79,Fremont,South,6,Leaving
1418624641.79,Richmond,North,6,7
1418624701.23,Fremont,South,3,19
1418624701.23,Richmond,North,6,6
1418624761.56,Fremont,South,3,18
1418624761.56,Richmond,North,6,5
1418624821.91,Fremont,South,3,17
1418624821.91,Richmond,North,6,4
1418624881.24,Fremont,South,3,16
1418624881.24,Richmond,North,6,3
1418624941.6,Fremont,South,3,15
1418624941.6,Richmond,North,6,2
1418625001.92,Fremont,South,3,14
1418625001.92,Richmond,North,6,1
1418625061.24,Fremont,South,3,13
1418625061.24,Richmond,North,6,Leaving
1418625121.6,Fremont,South,3,12
1418625121.6,Richmond,North,6,19
1418625181.94,Fremont,South,6,11
1418625181.94,Richmond,North,6,18
1418625241.26,Fremont,South,6,10
1418625241.26,Richmond,North,6,17
1418625301.61,Fremont,South,6,10
1418625301.61,Richmond,North,6,16
1418625361.93,Fremont,South,6,10
1418625361.93,Richmond,North,6,15
1418625421.3,Fremont,South,6,7
1418625421.3,Richmond,North,6,14
1418625481.62,Fremont,South,6,6
1418625481.62,Richmond,North,6,13
1418625541.97,Fremont,South,6,5
1418625541.97,Richmond,North,6,12
1418625601.33,Fremont,South,6,4
1418625601.33,Richmond,North,6,11
1418625661.71,Fremont,South,6,3
1418625661.71,Richmond,North,6,10
1418625722.03,Fremont,South,6,2
1418625722.03,Richmond,North,6,9
1418625781.36,Fremont,South,6,Leaving
1418625781.36,Richmond,North,6,8
1418625841.72,Fremont,South,3,20
1418625841.72,Richmond,North,6,7
1418625902.07,Fremont,South,3,19
1418625902.07,Richmond,North,6,6
1418625961.43,Fremont,South,3,18
1418625961.43,Richmond,North,6,5
1418626021.86,Fremont,South,3,17
1418626021.86,Richmond,North,6,4
1418626081.22,Fremont,South,3,16
1418626081.22,Richmond,North,6,3
1418626141.55,Fremont,South,3,15
1418626141.55,Richmond,North,6,2
1418626201.89,Fremont,South,3,14
1418626201.89,Richmond,North,6,1
1418626261.27,Fremont,South,3,13
1418626261.27,Richmond,North,6,Leaving
1418626321.61,Fremont,South,3,12
1418626321.61,Richmond,North,6,19
1418626381.94,Fremont,South,3,11
1418626381.94,Richmond,North,6,18
1418626441.25,Fremont,South,3,10
1418626441.25,Richmond,North,6,17
1418626501.6,Fremont,South,3,9
1418626501.6,Richmond,North,6,16
1418626561.91,Fremont,South,6,9
1418626561.91,Richmond,North,6,15
1418626621.22,Fremont,South,6,9
1418626621.22,Richmond,North,6,14
1418626681.56,Fremont,South,6,6
1418626681.56,Richmond,North,6,13
1418626741.89,Fremont,South,6,5
1418626741.89,Richmond,North,6,12
1418626801.26,Fremont,South,6,4
1418626801.26,Richmond,North,6,11
1418626861.63,Fremont,South,6,3
1418626861.63,Richmond,North,6,10
1418626921.98,Fremont,South,6,2
1418626921.98,Richmond,North,6,9
1418626981.3,Fremont,South,6,1
1418626981.3,Richmond,North,6,8
1418627041.67,Fremont,South,6,Leaving
1418627041.67,Richmond,North,6,7
1418627102.02,Fremont,South,3,19
1418627102.02,Richmond,North,6,6
1418627161.37,Fremont,South,3,18
1418627161.37,Richmond,North,6,5
1418627221.72,Fremont,South,3,17
1418627221.72,Richmond,North,6,4
1418627282.06,Fremont,South,3,16
1418627282.06,Richmond,North,6,3
1418627341.41,Fremont,South,3,15
1418627341.41,Richmond,North,6,2
1418627401.78,Fremont,South,3,14
1418627401.78,Richmond,North,6,Leaving
1418627461.1,Fremont,South,3,13
1418627461.1,Richmond,North,6,20
1418627521.44,Fremont,South,3,12
1418627521.44,Richmond,North,6,19
1418627581.79,Fremont,South,3,11
1418627581.79,Richmond,North,6,18
1418627641.11,Fremont,South,3,10
1418627641.11,Richmond,North,6,17
1418627701.46,Fremont,South,3,9
1418627701.46,Richmond,North,6,16
1418627761.81,Fremont,South,6,8
1418627761.81,Richmond,North,6,15
1418627821.16,Fremont,South,6,8
1418627821.16,Richmond,North,6,14
1418627881.47,Fremont,South,6,6
1418627881.47,Richmond,North,6,13
1418627941.82,Fremont,South,6,5
1418627941.82,Richmond,North,6,12
1418628001.17,Fremont,South,6,4
1418628001.17,Richmond,North,6,11
1418628061.52,Fremont,South,6,3
1418628061.52,Richmond,North,6,10
1418628121.91,Fremont,South,6,3
1418628121.91,Richmond,North,6,9
1418628181.27,Fremont,South,6,2
1418628181.27,Richmond,North,6,8
1418628241.63,Fremont,South,6,Leaving
1418628241.63,Richmond,North,6,7
1418628301.97,Fremont,South,3,19
1418628301.97,Richmond,North,6,6
1418628361.35,Fremont,South,3,18
1418628361.35,Richmond,North,6,5
1418628421.73,Fremont,South,3,17
1418628421.73,Richmond,North,6,4
1418628482.08,Fremont,South,3,16
1418628482.08,Richmond,North,6,3
1418628541.4,Fremont,South,3,15
1418628541.4,Richmond,North,6,2
1418628601.77,Fremont,South,3,14
1418628601.77,Richmond,North,6,Leaving
1418628661.12,Fremont,South,3,13
1418628661.12,Richmond,North,6,20
1418628721.46,Fremont,South,3,12
1418628721.46,Richmond,North,6,19
1418628781.81,Fremont,South,3,11
1418628781.81,Richmond,North,6,18
1418628841.18,Fremont,South,3,10
1418628841.18,Richmond,North,6,17
1418628901.54,Fremont,South,6,9
1418628901.54,Richmond,North,6,16
1418628961.86,Fremont,South,6,9
1418628961.86,Richmond,North,6,15
1418629021.19,Fremont,South,6,9
1418629021.19,Richmond,North,6,14
1418629081.53,Fremont,South,6,6
1418629081.53,Richmond,North,6,13
1418629141.88,Fremont,South,6,5
1418629141.88,Richmond,North,6,12
1418629201.2,Fremont,South,6,4
1418629201.2,Richmond,North,6,11
1418629261.54,Fremont,South,6,3
1418629261.54,Richmond,North,6,10
1418629321.89,Fremont,South,6,2
1418629321.89,Richmond,North,6,9
1418629381.21,Fremont,South,6,1
1418629381.21,Richmond,North,6,8
1418629441.56,Fremont,South,6,Leaving
1418629441.56,Richmond,North,6,7
1418629501.91,Fremont,South,6,19
1418629501.91,Richmond,North,6,6
1418629561.24,Fremont,South,6,18
1418629561.24,Richmond,North,6,5
1418629621.59,Fremont,South,6,17
1418629621.59,Richmond,North,6,4
1418629681.94,Fremont,South,6,16
1418629681.94,Richmond,North,6,3
1418629741.25,Fremont,South,6,15
1418629741.25,Richmond,North,6,2
1418629801.57,Fremont,South,6,14
1418629801.57,Richmond,North,6,Leaving
1418629861.89,Fremont,South,6,13
1418629861.89,Richmond,North,6,20
1418629921.24,Fremont,South,6,12
1418629921.24,Richmond,North,6,19
1418629981.58,Fremont,South,6,11
1418629981.58,Richmond,North,6,18
1418630041.93,Fremont,South,6,10
1418630041.93,Richmond,North,6,18
1418630101.24,Fremont,South,6,9
1418630101.24,Richmond,North,6,16
1418630161.57,Fremont,South,6,9
1418630161.57,Richmond,North,6,15
1418630221.91,Fremont,South,6,7
1418630221.91,Richmond,North,6,14
1418630281.23,Fremont,South,6,6
1418630281.23,Richmond,North,6,13
1418630341.61,Fremont,South,6,5
1418630341.61,Richmond,North,6,12
1418630401.98,Fremont,South,6,4
1418630401.98,Richmond,North,6,11
1418630461.3,Fremont,South,6,3
1418630461.3,Richmond,North,6,10
1418630521.66,Fremont,South,6,2
1418630521.66,Richmond,North,6,9
1418630582.0,Fremont,South,6,1
1418630582.0,Richmond,North,6,8
1418630641.32,Fremont,South,6,Leaving
1418630641.32,Richmond,North,6,7
1418630701.65,Fremont,South,6,21
1418630701.65,Richmond,North,6,6
1418630762.02,Fremont,South,6,20
1418630762.02,Richmond,North,6,5
1418630821.37,Fremont,South,6,19
1418630821.37,Richmond,North,6,4
1418630881.71,Fremont,South,6,18
1418630881.71,Richmond,North,6,3
1418630942.06,Fremont,South,6,17
1418630942.06,Richmond,North,6,2
1418631001.4,Fremont,South,6,16
1418631001.4,Richmond,North,6,Leaving
1418631061.78,Fremont,South,6,15
1418631061.78,Richmond,North,5,25
1418631121.15,Fremont,South,6,14
1418631121.15,Richmond,North,5,24
1418631181.5,Fremont,South,6,13
1418631181.5,Richmond,North,5,23
1418631241.84,Fremont,South,6,12
1418631241.84,Richmond,North,5,22
1418631301.19,Fremont,South,6,11
1418631301.19,Richmond,North,5,21
1418631361.56,Fremont,South,6,10
1418631361.56,Richmond,North,5,20
1418631421.9,Fremont,South,6,9
1418631421.9,Richmond,North,5,19
1418631481.27,Fremont,South,6,9
1418631481.27,Richmond,North,5,18
1418631541.62,Fremont,South,6,9
1418631541.62,Richmond,North,5,17
1418631601.93,Fremont,South,6,6
1418631601.93,Richmond,North,5,16
1418631661.27,Fremont,South,6,5
1418631661.27,Richmond,North,5,15
1418631721.63,Fremont,South,6,4
1418631721.63,Richmond,North,5,14
1418631782.05,Fremont,South,6,3
1418631782.05,Richmond,North,5,13
1418631841.39,Fremont,South,6,2
1418631841.39,Richmond,North,5,12
1418631901.77,Fremont,South,6,1
1418631901.77,Richmond,North,5,11
1418631961.11,Fremont,South,6,Leaving
1418631961.11,Richmond,North,5,10
1418632021.5,Richmond,North,5,9
1418632081.87,Richmond,North,5,8
1418632141.19,Richmond,North,5,7
1418632201.51,Richmond,North,5,6
1418632261.82,Richmond,North,5,5
1418632321.14,Richmond,North,5,4
1418632381.46,Richmond,North,5,3
1418632441.78,Richmond,North,5,2
1418632501.16,Richmond,North,5,Leaving
1418632561.47,Richmond,North,6,22
1418632621.78,Richmond,North,6,21
1418632681.13,Richmond,North,6,20
1418632741.47,Richmond,North,6,19
1418632801.81,Richmond,North,6,18
1418632861.18,Richmond,North,6,17
1418632921.49,Richmond,North,6,16
1418632981.83,Richmond,North,6,15
1418633041.15,Richmond,North,6,17
1418633101.46,Richmond,North,6,16
1418633161.8,Richmond,North,6,15
1418633221.14,Richmond,North,6,12
1418633281.45,Richmond,North,6,11
1418633341.82,Richmond,North,6,11
1418633401.16,Richmond,North,6,11
1418633461.51,Richmond,North,6,11
1418633521.83,Richmond,North,6,10
1418633581.19,Richmond,North,6,9
1418633641.54,Richmond,North,6,8
1418633701.88,Richmond,North,6,7
1418633761.22,Richmond,North,6,6
1418633821.56,Richmond,North,6,5
1418633881.93,Richmond,North,6,4
1418633941.28,Richmond,North,6,3
1418634001.67,Richmond,North,6,2
1418634062.01,Richmond,North,6,Leaving
















































1418637001.51,Richmond,North,0,12

1418637121.22,Richmond,North,0,14
1418637181.53,Richmond,North,0,11
1418637241.85,Richmond,North,0,10
1418637301.19,Richmond,North,0,10
1418637361.5,Richmond,North,0,10
1418637421.87,Richmond,North,0,10
1418637481.18,Richmond,North,0,9
1418637541.54,Richmond,North,0,9
1418637601.88,Richmond,North,0,8
1418637661.2,Richmond,North,0,8
1418637721.54,Richmond,North,0,7
1418637781.85,Richmond,North,0,7
1418637841.16,Richmond,North,0,6
1418637901.5,Richmond,North,0,5
1418637961.84,Richmond,North,0,4
1418638021.18,Richmond,North,0,4
1418638081.53,Richmond,South,0,6
1418638141.85,Richmond,South,0,3
1418638201.17,Richmond,South,0,3
1418638261.48,Richmond,South,0,2
1418638321.85,Richmond,South,0,2
1418638381.18,Richmond,South,0,2
1418638441.52,Richmond,South,0,1
1418638501.87,Richmond,South,0,1
1418638561.24,Richmond,South,0,Leaving
1418638621.59,Richmond,South,0,Leaving
1418638681.95,Richmond,South,0,Leaving
1418638741.29,Richmond,South,0,Leaving
1418638801.6,Richmond,South,0,Leaving
1418638861.95,Richmond,South,0,Leaving
1418638921.33,Richmond,South,0,Leaving


























































1418642461.16,Richmond,North,6,94
1418642521.52,Richmond,North,6,93
1418642581.84,Richmond,North,6,92
1418642641.21,Richmond,North,6,91
1418642701.55,Richmond,North,6,90
1418642761.87,Richmond,North,6,89
1418642821.24,Richmond,North,6,88
1418642881.58,Richmond,North,6,87
1418642941.9,Richmond,North,6,86
1418643001.25,Millbrae,South,5,51
1418643001.25,Richmond,North,6,85
1418643061.56,Millbrae,South,5,50
1418643061.56,Richmond,North,6,84
1418643121.88,Millbrae,South,5,49
1418643121.88,Richmond,North,6,83
1418643181.19,Millbrae,South,5,48
1418643181.19,Richmond,North,6,82
1418643241.51,Millbrae,South,5,47
1418643241.51,Richmond,North,6,81
1418643301.83,Millbrae,South,5,46
1418643301.83,Richmond,North,6,80
1418643361.17,Millbrae,South,5,45
1418643361.17,Richmond,North,6,79
1418643421.52,Fremont,South,3,52
1418643421.52,Millbrae,South,5,44
1418643421.52,Richmond,North,6,78
1418643481.86,Fremont,South,3,51
1418643481.86,Millbrae,South,5,43
1418643481.86,Richmond,North,6,77
1418643541.17,Fremont,South,3,50
1418643541.17,Millbrae,South,5,42
1418643541.17,Richmond,North,6,76
1418643601.55,Fremont,South,3,49
1418643601.55,Millbrae,South,5,41
1418643601.55,Richmond,North,6,75
1418643661.87,Fremont,South,3,48
1418643661.87,Millbrae,South,5,40
1418643661.87,Richmond,North,6,74
1418643721.19,Fremont,South,3,47
1418643721.19,Millbrae,South,5,39
1418643721.19,Richmond,North,6,73
1418643781.51,Fremont,South,3,46
1418643781.51,Millbrae,South,5,38
1418643781.51,Richmond,North,6,72
1418643841.83,Fremont,South,3,45
1418643841.83,Millbrae,South,5,37
1418643841.83,Richmond,North,6,71
1418643901.14,Fremont,South,3,44
1418643901.14,Millbrae,South,5,36
1418643901.14,Richmond,North,6,70
1418643961.48,Fremont,South,3,43
1418643961.48,Millbrae,South,5,35
1418643961.48,Richmond,North,6,69
1418644021.83,Fremont,South,3,42
1418644021.83,Millbrae,South,5,34
1418644021.83,Richmond,North,6,68
1418644081.21,Fremont,South,3,41
1418644081.21,Millbrae,South,5,33
1418644081.21,Richmond,North,6,67
1418644141.56,Fremont,South,3,40
1418644141.56,Millbrae,South,5,32
1418644141.56,Richmond,North,6,66
1418644201.87,Fremont,South,3,39
1418644201.87,Millbrae,South,5,31
1418644201.87,Richmond,North,6,65
1418644261.19,Fremont,South,3,38
1418644261.19,Millbrae,South,5,30
1418644261.19,Richmond,North,6,64
1418644321.54,Fremont,South,3,37
1418644321.54,Millbrae,South,5,29
